created_utc,model,condition,split,n_trials,choice_nll,choice_acc,choice_pseudo_r2,p_right_mean,choice_right_rate,rt_nll,rt_median_mouse,rt_median_model,rt_log_rt_mae,log_rt_mae
2026-07-21T22:56:10.307421+00:00,standard,history_only,val+test,3619,0.1690711477683627,0.9276043105830339,0.7550606955504073,0.4844269079791727,0.46200607902735563,-0.8829876264762048,0.4228561931145123,0.3982092181411168,0.09103196576022721,0.09103196576022721
2026-07-21T22:56:10.307421+00:00,pc,history_only,val+test,3619,0.23787738086846413,0.8938933407018513,0.6553786912593768,0.4604583166652385,0.46200607902735563,-0.23788436272334737,0.4228561931145123,0.4759651981372036,0.26336805841012617,0.26336805841012617
2026-07-21T22:56:10.307421+00:00,bayes,history_only,val+test,3619,0.5475494030617031,0.7344570323293728,0.20674596636990694,0.5122621031418858,0.46200607902735563,1.4370129919585082,0.4228561931145123,0.616557632435338,0.7928209408157129,0.7928209408157129
2026-07-21T22:56:10.307421+00:00,standard,full_information,val+test,3619,0.19348282260599714,0.9137883393202542,0.7196946456116449,0.49148350750246944,0.46200607902735563,-0.8001412695115957,0.4228561931145123,0.42160476534559127,0.09622760159148787,0.09622760159148787
2026-07-21T22:56:10.307421+00:00,pc,full_information,val+test,3619,0.3411964519072519,0.8643271621995027,0.5056967275970099,0.46668254579441854,0.46200607902735563,1.4452591957149719,0.4228561931145123,0.7056684458031806,0.7440958096992254,0.7440958096992254
2026-07-21T22:56:10.307421+00:00,bayes,full_information,val+test,3619,0.5534611669401234,0.7325227963525835,0.19818138659645934,0.5129444269217915,0.46200607902735563,1.4352955762646447,0.4228561931145123,0.6205785355795442,0.7945875891896919,0.7945875891896919
2026-07-21T22:56:10.307421+00:00,standard,fixed_prior,val+test,349,0.6962203270726183,0.6532951289398281,-0.004487154166711083,0.4201760490806533,0.504297994269341,1.2979570568081846,0.4252707708041612,0.5170634072260838,0.5796582240184985,0.5796582240184985
2026-07-21T22:56:10.307421+00:00,pc,fixed_prior,val+test,349,0.6433839221210385,0.673352435530086,0.07174372847552557,0.3985713568961723,0.504297994269341,1.476262149756674,0.4252707708041612,0.6780673177288432,0.6718649717982614,0.6718649717982614
2026-07-21T22:56:10.307421+00:00,bayes,fixed_prior,val+test,349,0.6612879995772918,0.6045845272206304,0.045912227853257104,0.5287970939816582,0.504297994269341,1.3661644847261345,0.4252707708041612,0.543867213536225,0.6978953176596843,0.6978953176596843
